doc_id,doc__title,"{activ, school, health}","{air, pollut, qualiti}","{bicycl, cycl, cyclist}","{brt, bus, system}","{bus, servic, oper}","{climat, chang, mitig}","{develop, sustain, plan}","{emiss, carbon, ghg}","{energi, build, consumpt}","{green, build, roof}","{heat, thermal, comfort}","{model, network, optim}","{park, space, price}","{polici, instrument, effect}","{price, congest, road}","{recycl, household, collect}","{toll, lane, link}","{transit, rail, station}","{transport, public, access}","{travel, mode, choic}","{treatment, wastewat, plant}","{urban, land, citi}","{vehicl, electr, charg}","{wast, manag, solid}","{water, heat, suppli}"
WOS:000314735500020,The effectiveness of retrofitting existing public buildings in face of future climate change in the hot summer cold winter region of China,0.0,0.0,0.0,0.0,0.0,0.0707604988998498,0.00973619265604444,0.0,0.0432243172768501,0.00441019690414397,0.0576538446165018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010617686416127,0.0,0.0,0.0,0.0,0.0,0.0
WOS:000314735500040,Optimizing building comfort temperature regulation via model predictive control,0.0,0.0201897351784343,0.0,0.0,0.0,0.0,0.00558799840050521,0.0,0.0557262787934996,0.0,0.0363388197362198,0.0349261079232563,0.0,0.0,0.0,0.0,0.00249453933553849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WOS:000314762300001,Credible commitment and congestion pricing,0.0,0.0,0.0,0.0,0.0,0.0,0.0147162604298561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0536519657928582,0.0198186370150979,0.0533827909119081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WOS:000314782100001,"An estimation of traffic related CO2 emissions from motor vehicles in the capital city of, Iran",0.0,0.0252514621745424,0.0,0.0,0.0322807894753125,0.0,0.0,0.0425142523208018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0238653324064091,0.0195353029203909,0.0,0.0022330721753512,0.0253435402264566,0.0,0.0
WOS:000314864200008,Revisiting the urban politics of climate change,0.0,0.0,0.0,0.0,0.0,0.12444699170062,0.0278598269072355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0365188726391979,0.0,0.0,0.0
WOS:000314903200013,Evaluation of an Information Assistance System Based on an Agent-based Architecture in Transportation Domain: First Results,0.0,0.0,0.0,0.0,0.00648400694887558,0.0,0.0299137530637971,0.0,0.0,0.0,0.00205126944544044,0.0341445873551698,0.0,0.0,0.0,0.0,0.0,0.0,0.0066229336276675,0.0,0.0,0.0,0.0,0.0,0.0
WOS:000314921500009,Risk factors and effectiveness of preventive measures against influenza in the community,0.0216734320314354,0.00841923104578988,0.0,0.0,0.0,0.0,0.00673507349622312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00771774304146448,0.0,0.0,0.0,0.0,0.0,0.0
WOS:000315037200078,"Evaluating the travel, physical activity and carbon impacts of a 'natural experiment' in the provision of new walking and cycling infrastructure: methods for the core module of the iConnect study",0.0841015001446406,0.0,0.0225772632587633,0.0,0.0,0.0,0.0376725925415281,0.0145388850103592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00518069352676609,0.0148979431969269,0.0,0.0,0.0,0.0,0.0
WOS:000315063300008,"Relationships Between Self-Reported Bicycling Injuries and Perceived Risk of Cyclists in Queensland, Australia",0.0223747094854346,0.002460478593382,0.0844233164750118,0.0,0.0,0.0,0.00917577353069954,0.0,0.0,0.0,0.0,0.0,0.0,0.00217284859388891,0.0,0.0,0.0,0.0,0.0,0.013342764944503,0.0,0.0,0.0,0.0,0.0
WOS:000315063300009,Better Understanding of Factors Influencing Likelihood of Using Shared Bicycle Systems and Frequency of Use,0.00521184893187432,0.0,0.168076886428297,0.0,0.0,0.0,0.0131456493085627,0.0,0.0,0.0,0.00337675667088242,0.0,0.0,0.0,0.0,0.0,0.0,0.0131672610870758,0.0294698315044239,0.0228960340488777,0.0,0.0,0.0,0.0,0.0
WOS:000315063300012,Investigating Behavior of Active Cyclists Influences on Bicycle Commuting,0.0252226469622456,0.0,0.127113226387064,0.0,0.0,0.0,0.0067254077372333,0.0,0.0,0.0,0.0,0.00186528858194207,0.0,0.00497734491789726,0.0,0.0,0.0,0.0,0.0223329362663921,0.0415765938437012,0.0,0.0,0.0,0.0,0.0
WOS:000315070400005,The Collective Origins of Toxic Air Pollution: Implications for Greenhouse Gas Trading and Toxic Hotspots,0.0,0.0621077595992853,0.0,0.0,0.0,0.0096505841174164,0.0096653455017662,0.0210527152405377,0.0,0.0,0.0,0.0,0.0,0.0116149932356733,0.0,0.0,0.0,0.0,0.0,0.00311192488288265,0.0,0.0,0.00137681178179791,0.0,0.0
WOS:000315153000005,Thermal3DImage,0.0,0.0,0.0,0.0,0.0,0.0,0.00866288438224305,0.0,0.0331010041067342,0.0,0.0737908677952515,0.0024467802851466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WOS:000315155200006,An analytical framework and tool ('InteRa') for integrating the informal recycling sector in waste and resource management systems in developing countries,0.0150520531606411,0.0020645826804167,0.0,0.00286831573840999,0.0,0.0,0.0381129017479191,0.0,0.00166243128154938,0.0,0.00630240269228037,0.00507781486429145,0.0,0.0,0.0,0.0478507247494029,0.0,0.0,0.00330824486242621,0.0,0.0,0.00574627811370822,0.0,0.0445136988143611,0.0
WOS:000315177500034,ECONOMICAL EVALUATION OF THE PROJECT ON REPLACEMENT OF HEATING PLANT WITH CO-GENERATION HEAT AND POWER PLANT BY THE END OF 2030,0.0,0.0,0.00272768595848586,0.0,0.00268888830843799,0.0,0.0205399794931704,0.0,0.0301764808617696,0.0,0.0483579381468645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00117417817872746,0.0433497771758187,0.0,0.0174405242933956,0.0,0.0
WOS:000315248000010,"Served or unserved? A site suitability analysis of social services in Atlanta, Georgia using Geographic Information Systems",0.0481966362614552,0.0,0.0,0.0,0.0304828988510148,0.00309918546376675,0.0332739520910473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0165955813907178,0.0,0.0,0.022457280854856,0.0,0.0,0.0
WOS:000315307300002,Spatial Analysis of Income Disparities in Pedestrian Safety in Northern New Jersey Is There an Environmental Justice Issue?,0.0298372630616327,0.00351201831066887,0.0203941796680959,0.0,0.0,0.0,0.0270079636691668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00561480649991437,0.0,0.0,0.0,0.0,0.00268399131682441,0.0,0.0,0.0,0.0,0.0
WOS:000315319400005,Risk-neutral second best toll pricing,0.0,0.0,0.0,0.0,0.0,0.0,0.00912398644947822,0.0,0.0,0.0,0.0,0.0557342200036079,0.0,0.0,0.0165162752775496,0.0,0.0576877380924611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WOS:000315323900002,"Jackson Heights Neighborhood Transportation Study, New York City New Approach in Community-Based Planning",0.0135774256091834,0.0,0.00612219747124327,0.0,0.0,0.0,0.035031816248925,0.0,0.0,0.0,0.0,0.0,0.0147896433073345,0.0,0.00106362797965599,0.0,0.0,0.0105522079336851,0.0344970258137937,0.00278238807762088,0.0268606609004041,0.0,0.0148168351451886,0.0,0.0
WOS:000315323900009,Good Practices to Encourage Bicycling and Pedestrians on Federal Lands 11 Components,0.0,0.0,0.137235100541717,0.0,0.0,0.0,0.031127121428015,0.00316242061375846,0.0,0.00721447570031255,0.0,0.00439643662615083,0.00877747762901459,0.00390890339836096,0.0,0.0,0.0,0.0157758816416032,0.0,0.0,0.0,0.00806650500005577,0.0,0.0,0.0
WOS:000315327400027,"Influences of Commuting Mode, Air Conditioning Mode and Meteorological Parameters on Fine Particle (PM2.5) Exposure Levels in Traffic Microenvironments",0.00206076543976025,0.0500009925968019,0.0230008530219774,0.0,0.0047647481013662,0.0,0.0,0.00443093745082288,0.0,0.0,0.0036704254515328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0674893745870057,0.0,0.0,0.0,0.0,0.0
WOS:000315349300013,Using Activity-Based Modeling to Simulate Urban Resource Demands at High Spatial and Temporal Resolutions,0.0189162750425604,0.0,0.0,0.0,0.0,0.00369330780738453,0.0227731989209787,0.0,0.0159309171793455,0.0,0.0,0.033980224598922,0.0,0.0145215815329283,0.00718001339349467,0.0,0.0,0.0,0.0,0.00766642038814366,0.0,0.0288525967525797,0.0152422650754935,0.0,0.00129917874327745
WOS:000315349300017,New Insights into Electronic Waste Recycling in Metropolitan Areas,0.0,0.0,0.0,0.0,0.0,0.00305673288547028,0.0123678864980241,0.0,0.0,0.0,0.0,0.0,0.0,0.00381424883500984,0.0,0.0849404617615282,0.0,0.0,0.0,0.0,0.0,0.0175112518375572,0.0,0.00915605127514663,0.0
WOS:000315358800061,THE POTENTIAL OF CHLORELLA VULGARIS FOR WASTEWATER TREATMENT AND BIODIESEL PRODUCTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00127783942887094,0.0,0.0,0.00253516830446388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168865404053763,0.0,0.00611625121822965,0.0,0.0120717325876512
WOS:000315395400006,"Integrating Building Energy Efficiency with Land Use and Transportation Planning in Jinan, China",0.0,0.0,0.0,0.0,0.0,0.0,0.021290255830645,0.0,0.0504626539381687,0.0,0.0198356496774633,0.0218607722156996,0.0,0.00592775662520064,0.0,0.0,0.0,0.0,0.00795728414708048,0.00570899523282625,0.0,0.0290883314014907,0.0,0.0,0.0
WOS:000315402800001,Does Government Investment in Local Public Goods Spur Gentrification? Evidence from Beijing,0.00623230831617085,0.0,0.0,0.0,0.0,0.00427945467841808,0.023778435704313,0.0,0.0,0.0214306000556216,0.0,0.0,0.0,0.0,0.00873239531043821,0.0,0.0,0.0230516448069774,0.00989354696153393,0.00313998940856766,0.0,0.00211602763485473,0.0,0.0,0.0
WOS:000315426600032,Impervious surface regulation and urban sprawl as its unintended consequence,0.0,0.00126936459416076,0.0,0.0,0.0,0.0,0.00633762105161,0.0,0.0,0.0,0.00436324357659027,0.00295261445351629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00509091601547301,0.0027537395170311,0.0372296568577373,0.0,0.0,0.0
WOS:000315426600036,"Climate change, urban energy and planning practices: Italian experiences of innovation in land management tools",0.0,0.0,0.0,0.0,0.0,0.0309985924041028,0.0403093911407947,0.00337051446525521,0.0437655998699712,0.0,0.0,0.00474214116966278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0459087820937336,0.0,0.0,0.0
WOS:000315467900011,The Billboardization of Metro Manila,0.00300713734868919,0.0,0.00241054847164344,0.0,0.0,0.0,0.0227060274274235,0.0,0.0,0.0,0.0,0.00221163749052998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00551964473756719,0.0,0.0199724521729221,0.0,0.0,0.0
WOS:000315473500004,Role of Context in Equity Effects of Congestion Pricing,0.0177021397020888,0.0,0.0,0.0,0.0,0.0,0.00740656979588534,0.0,0.0,0.0,0.0,0.00694714052485092,0.0,0.0,0.0542450877093944,0.0,0.0102471491853824,0.0100990338926498,0.0,0.0246905369046242,0.0,0.00153003442464823,0.0,0.0,0.0
WOS:000315473500005,Effects of Impact Fees on Urban Form and Congestion in Florida,0.0054819681330067,0.00313314440336737,0.0,0.0,0.0,0.00178537535454313,0.00532178270806939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0758851894219855,0.0,0.0,0.00838521876843933,0.0,0.012890479363508,0.0,0.0400579650740669,0.0,0.0,0.0
WOS:000315473500008,Managed Arterials New Application of Managed Lanes Concept,0.0,0.0,0.0121005881212856,0.00763658589079646,0.0233877420227899,0.0,0.0117645332146964,0.0,0.00239931945780807,0.0,0.0,0.00267399910971137,0.0,0.0,0.0327447695056239,0.0,0.0574325941620216,0.0145531354461677,0.0,0.0,0.0,0.0,0.0,0.00243493794088853,0.0
WOS:000315473500014,Generating Revenue to Fund Public-Private Partnerships for Reconstruction of Freeway Systems in Metropolitan Areas,0.0,0.0,0.0128395024328734,0.00271819980858043,0.0134397846016903,0.0,0.0184385435747134,0.00161352314384857,0.0,0.0,0.00236092857764871,0.0159112331053478,0.0120591915730286,0.0,0.0207971328035392,0.0,0.046166234488618,0.0169347367561936,0.0,0.00286900331419423,0.0,0.0,0.0,0.0,0.00523775270697734
WOS:000315491400033,"A comparative estimate of life cycle greenhouse gas emissions from two types of constructed wetlands in Tianjin, China",0.0,0.0,0.0,0.0,0.0,0.0105250430790401,0.0,0.111311855707519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0578119308323492,0.0,0.0,0.0,0.0106333414039404
WOS:000315555700006,"Electric vehicles, primary energy sources and CO2 emissions: Romanian case study",0.0,0.00279673590726092,0.0,0.0,0.0,0.0125921834440373,0.00994130791412869,0.0,0.0434776641765717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.101687062827336,0.0,0.0
WOS:000315606700009,Trends in observable passive solar design strategies for existing homes in the U.S.,0.00795584841562159,0.0,0.0,0.0,0.0,0.0,0.0193755063537989,0.0,0.0241644120667921,0.0105723203261903,0.0172775070692027,0.00431104020588479,0.0,0.00391756908372092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WOS:000315606700014,State of the Irish housing stock-Modelling the heat losses of Ireland's existing detached rural housing stock 82 estimating the benefit of thermal retrofit measures on this stock,0.00117161617925889,0.0,0.0,0.0,0.0,0.0,0.00873596317344114,0.031976971227507,0.0335240198918478,0.0,0.0365093584580953,0.0,0.0,0.00538563131083012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WOS:000315606700044,Solar thermal market in Taiwan,0.0118118097091772,0.0,0.0,0.0,0.0,0.0,0.0242764400336362,0.00262167152485497,0.0254802405971427,0.0,0.0092366445263477,0.00636873392411621,0.0,0.00543336241054582,0.00727565586348771,0.00370888871776089,0.0,0.00328744800298017,0.0,0.00270310273243621,0.0,0.00122777648848815,0.00309584288589308,0.0,0.0270756613717886
WOS:000315617200010,A survey of urban climate change experiments in 100 cities,0.0,0.0,0.0,0.0,0.0,0.118788608958277,0.0376181746145159,0.0,0.0,0.0,0.00153887212799038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0199095095968345,0.0,0.0,0.0
WOS:000315673000003,The Impact of the Built Environment on Individual Workers' Commuting Behavior in Beijing,0.0194863784485372,0.0354998413470944,0.0,0.0,0.0,0.036747614222099,0.00573227090522192,0.0140176820860812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00297875048631564,0.0,0.0,0.00327939906824542,0.079958607850571,0.0,0.00275708763420145,0.0,0.0,0.0
WOS:000315748700006,Attitudes towards road pricing and environmental taxation among US and UK students,0.00262541748958454,0.0,0.0,0.0,0.0,0.0325223867624614,0.0195802835611034,0.0,0.00121368420307608,0.0,0.0,0.00542304502575691,0.0,0.0480977268552866,0.0259595298121805,0.0,0.0,0.0,0.00779853615605705,0.00349391877462096,0.0,0.0,0.0,0.0,0.0
WOS:000315754400007,"A comprehensive sustainability appraisal of water governance in Phoenix, AZ",0.0,0.0,0.0,0.0,0.0,0.0128833066917432,0.0515060407593882,0.0,0.0,0.0195496975142834,0.0,0.00140283236575453,0.0,0.0,0.0,0.0,0.0,0.0,0.00218028879786799,0.0,0.0,0.0,0.0,0.0,0.105795589723043
WOS:000315754600011,"Thermal comfort in offices in summer: Findings from a field study under the 'setsuden' conditions in Tokyo, Japan",0.00347368757255847,0.00715257091967661,0.0,0.0,0.0,0.0022348762411466,0.0124132013791204,0.0,0.0152044940090903,0.0,0.0815824241216118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00722730417783214,0.0,0.0,0.0,0.0,0.0
WOS:000315760600009,"Incorporating walking or cycling into car journeys to and from work: The role of individual, workplace and environmental characteristics",0.0741244758722655,0.0,0.0364672678499427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0353874202929589,0.0,0.0,0.0,0.0,0.0,0.011393402433619,0.0411086494012392,0.0,0.0,0.0,0.0,0.0
WOS:000315831600011,"Greenhouse gas emission reduction options for cities: Finding the ""Coincidence of Agendas"" between local priorities and climate change mitigation objectives",0.0,0.0,0.0,0.00101166886202546,0.00716071069629487,0.0645905573229198,0.0132796939090776,0.0698457490786745,0.00904828664605655,0.0,0.0,0.0,0.0,0.0175494197583632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0265048152550963,0.00605296095979054,0.0,0.0
WOS:000315831600012,Assessing the walkability of pedestrian environment under the transit-oriented development,0.0214702952997927,0.00967530738060493,0.0145566213422004,0.0,0.0,0.0,0.037075135184061,0.00456283029548816,0.0,0.0,0.0,0.0299025144608811,0.0,0.0,0.0,0.0,0.0,0.0143270901123612,0.00662276312777048,0.0,0.0,0.0176823307119936,0.0,0.0,0.0
WOS:000315840700001,Methodology for Parking Modeling and Pricing in Traffic Impact Studies,0.0,0.0,0.0,0.0,0.0,0.0,0.0104072377389244,0.0,0.0,0.0,0.0,0.021240316160053,0.130653392311593,0.0,0.0044613827213431,0.0,0.0,0.0,0.0,0.0489649030609913,0.0,0.0,0.0,0.0,0.0
WOS:000315840700003,Equity Implications of Parking Taxes,0.00392624346178326,0.0,0.0,0.0,0.0,0.0,0.0179153675235809,0.0,0.0,0.0,0.0,0.0,0.0509345604315025,0.00587457520996734,0.0738408513313573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WOS:000315840700005,Agent-Based Parking Choice Model,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0497575872695664,0.130419242267501,0.00810917952405556,0.00637823138045084,0.0,0.0,0.0,0.0112087434699491,0.00951287517102918,0.0,0.0,0.0,0.0,0.0
WOS:000315932800012,Light absorption of black carbon aerosol and its enhancement by mixing state in an urban atmosphere in South China,0.00118159177777979,0.0134506721668853,0.0,0.0,0.0,0.0268194096827781,0.00766565576078436,0.0307441357830705,0.00109702596167969,0.0,0.0061572983177818,0.00438488808499228,0.0,0.0,0.0,0.0,0.0,0.00250828706041081,0.0,0.00698647118720611,0.00955609346117937,0.0,0.0,0.0,0.0
WOS:000315937000008,Real-Time Optimization Strategies for Building Systems,0.0,0.0,0.0,0.0,0.0,0.0,0.0146561266324976,0.00211117324224886,0.0404785550853851,0.0,0.0311200149184158,0.0126188905109913,0.0,0.0,0.0101599012116903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WOS:000315965500013,Online Learning Based Congestion Control for Adaptive Multimedia Transmission,0.0,0.00989565287397444,0.0,0.0,0.0,0.0,0.00217835880463124,0.0,0.0,0.0,0.00206686241217351,0.0482847617814944,0.0,0.0160510342403624,0.0409045306429551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WOS:000315975500015,"Dynamic pricing, heterogeneous users and perception error: Probit-based bi-criterion dynamic stochastic user equilibrium assignment",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0630544128057216,0.0,0.0,0.0153959172436168,0.0,0.0222029035177213,0.0,0.0,0.0319391716269837,0.0,0.0,0.0,0.0,0.0
WOS:000315975900009,On-Road Vehicle Emissions Forecast Using IVE Simulation Model,0.0,0.0239365488972914,0.0,0.0,0.0,0.0,0.00375612374863881,0.0717940045942639,0.0,0.0,0.0,0.0234287883557432,0.0,0.0,0.0,0.0,0.0,0.0,0.00625415481514963,0.00226457573947712,0.0,0.0167878573260332,0.0544944224981064,0.0,0.0
WOS:000316031500007,Maintaining Key Services While Retaining Core Values: NYC Transit's Environmental Justice Strategies,0.00374776801762643,0.0,0.0,0.0,0.05879768443969,0.0364041401013461,0.0226093415114111,0.00135464154575451,0.0,0.0,0.0,0.00681419331194867,0.0,0.0,0.0,0.0,0.0,0.0231527235137708,0.00255695585992313,0.00919677021867107,0.0,0.0,0.0,0.0,0.0
WOS:000316115800012,"Solving Problems in Social-Ecological Systems: Definition, Practice and Barriers of Transdisciplinary Research",0.0,0.0,0.0,0.0,0.0,0.0,0.0500107407068252,0.0,0.0,0.0199862549782039,0.0,0.0035334931611112,0.0,0.0194468218334747,0.0,0.0,0.0,0.0,0.0,0.0,0.00940898258297359,0.0,0.0,0.0,0.0
WOS:000316152700039,Development of polynomial regression models for composite dynamic envelopes' thermal performance forecasting,0.0,0.0,0.0,0.0,0.0,0.0,0.002721947786196,0.0,0.0090119525638794,0.0,0.0595257997512551,0.0551713629475181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00202257308970594,0.0
WOS:000316153300003,ARE BUILDING CODES EFFECTIVE AT SAVING ENERGY? EVIDENCE FROM RESIDENTIAL BILLING DATA IN FLORIDA,0.0165875718096945,0.0,0.0,0.0,0.0,0.0170933426674418,0.0,0.00692527595733456,0.039284932462509,0.0,0.00251573797508708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00909886514194546,0.0,0.00341331480481878,0.026476667904647,0.0,0.0
WOS:000316154500015,Theoretical vs. actual energy consumption of labelled dwellings in the Netherlands: Discrepancies and policy implications,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00509765762502115,0.0675598148388274,0.0,0.00680472614302687,0.0,0.0,0.00479540478907541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WOS:000316155300031,Optimization of environmental management strategies through a dynamic stochastic possibilistic multiobjective program,0.0,0.0,0.0,0.0,0.0,0.0,0.0178783552804372,0.0521875495325111,0.0,0.0,0.0,0.0470411895896868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0627831326925152,0.0
WOS:000316201200001,Willingness to pay for improved residential waste management in a developing country,0.0128337502650478,0.0,0.0,0.0,0.0103938234544729,0.0,0.0225795488758891,0.0,0.0,0.0,0.0,0.0,0.00101993881809416,0.00483143647905235,0.00527698832464576,0.0113269842825263,0.0,0.0,0.0,0.0164311220764355,0.0,0.0,0.0,0.0708769624543266,0.0
WOS:000316201200005,Identification of waste management development drivers and potential emerging waste treatment technologies,0.0,0.0,0.0,0.0,0.0,0.0077250889495269,0.0274187788694932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0541787216222914,0.0,0.0,0.0997270276771447,0.0
WOS:000316235400004,Steel all over the world: Estimating in-use stocks of iron for 200 countries,0.0,0.0,0.0,0.0,0.00610291698105198,0.00511472270035937,0.0147378276043341,0.0092284129262504,0.00448177180520661,0.0,0.0,0.00451210743770209,0.0,0.0,0.0,0.0,0.0,0.0,0.00121988343508581,0.00486035451184549,0.0,0.00173052095115767,0.0,0.00262070347025902,0.0
WOS:000316349100004,"Influence of urban planning regulations on the microclimate in a hot dry climate: The example of Damascus, Syria",0.0,0.0,0.0023941420475892,0.0,0.0,0.0,0.00640695622996702,0.0,0.00152175385044591,0.0,0.0530117359710731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0449783825779659,0.0,0.0,0.0
WOS:000316374500009,Modeling the Role of Public Transportation in Sustaining Tuberculosis Transmission in South Africa,0.00481087662415285,0.0273449452346909,0.0,0.0,0.00413596950098129,0.0,0.00875348118540942,0.00840507270410579,0.0,0.0,0.00378737902471966,0.0,0.0,0.0,0.0,0.0,0.0,0.00608479290517376,0.0173085227121131,0.014929773027188,0.0,0.0,0.0,0.0,0.0
WOS:000316383000014,"Individual- and Area-Level Disparities in Access to the Road Network, Subway System and a Public Bicycle Share Program on the Island of Montreal, Canada",0.0295752217449827,0.0,0.0953165839442214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0105317940441178,0.0,0.0,0.0,0.00231334500350222,0.0,0.00201259220649207,0.0622688880388643,0.0,0.0,0.0129680491758015,0.0,0.0,0.0
WOS:000316410900017,Online Allocation of Communication and Computation Resources for Real-Time Multimedia Services,0.0,0.0,0.0,0.0,0.0501923289803629,0.0,0.0,0.0,0.0,0.0,0.0,0.052604573217681,0.0,0.0,0.0196699817030395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WOS:000316469500014,Design and Analysis of a Novel Multimode Transmission for a HEV Using a Single Electric Machine,0.0,0.0,0.0048123933482358,0.0,0.0,0.0,0.00551540052995272,0.0,0.00642245799856193,0.0,0.0,0.0131893993960132,0.00960486162828794,0.0,0.0,0.0,0.0,0.0,0.0,0.0257285387601942,0.0,0.0,0.0620789816252078,0.0,0.0
WOS:000316480000016,"AHP-Based Approach for Location Planning of Pedestrian Zones: Application in Montreal, Canada",0.00437071344918643,0.0,0.0174399117993105,0.0,0.0,0.0,0.028250617756147,0.0,0.0,0.0,0.0,0.0140566095160219,0.0,0.0,0.0,0.0,0.0,0.00133671633679217,0.00523536271586689,0.00465717806965701,0.0,0.013655536485609,0.0,0.0,0.0
WOS:000316515700003,The effectiveness of recycling policy options: Waste diversion or just diversions?,0.0114631290198519,0.0,0.0,0.0,0.0,0.0,0.00739319292263637,0.0,0.0,0.0,0.0,0.00260917989501115,0.0,0.0,0.0,0.126940034342754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0359004636448023,0.0
WOS:000316515700033,The evolution of food donation with respect to waste prevention,0.0161193307155728,0.0,0.0,0.0,0.0,0.0,0.0245785379711256,0.0,0.0,0.0,0.0,0.00652527184404971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00513392146328427,0.0,0.00102583475797171,0.0
WOS:000316517200008,"Personal exposure to benzene of selected population groups and impact of commuting modes in Ho Chi Minh, Vietnam",0.0111720983153749,0.0442510574255977,0.0,0.0,0.0106203350194293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0253719397998447,0.0,0.0,0.0,0.0,0.0
WOS:000316532900001,Modelling demand under parking and cordon pricing policy,0.00263676597881268,0.0,0.0,0.0,0.00469455727160704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136867579341935,0.0,0.0165386799909648,0.0,0.0135369101642419,0.0,0.0136284100492982,0.033635881442911,0.0,0.0,0.0,0.0,0.0
WOS:000316532900006,Reducing parking demand and traffic congestion at the American University of Beirut,0.0,0.0,0.0,0.0,0.0163714919340422,0.0,0.0143954356744872,0.0,0.0,0.0,0.0,0.0,0.0425230972229692,0.0,0.0097007704355703,0.0,0.0,0.0312958626454372,0.0343777236387704,0.00387363250924174,0.0,0.00111994361767002,0.0,0.0,0.0
WOS:000316532900012,Quality attributes of public transport that attract car users: A research review,0.00488471416357983,0.00743563272359582,0.0054792266478906,0.0,0.0377349379653312,0.0,0.0269021315724779,0.0,0.0,0.0,0.0,0.0,0.00127545009425185,0.00707801482946989,0.0,0.0,0.0,0.0,0.0298365409601128,0.0254663392272239,0.0,0.00227659192341213,0.0122495731960678,0.0,0.0
WOS:000316532900013,Theory of routine mode choice decisions: An operational framework to increase sustainable transportation,0.0107649885692019,0.0,0.102600424196335,0.0,0.0,0.0,0.0311181870022643,0.0,0.0,0.0,0.0,0.0,0.0137134370659734,0.0,0.0,0.0,0.0,0.0,0.0237232870583301,0.0441442008476178,0.00296940916110164,0.0,0.0,0.0,0.0
WOS:000316532900015,An analysis of park-and-ride provision at light rail stations across the US,0.0,0.0,0.00476011163620042,0.0,0.00653149393148142,0.0,0.0161463961733028,0.0,0.0,0.0,0.0,0.0177727743425883,0.0673943138530388,0.0,0.0,0.0,0.0,0.0494177879827404,0.0,0.00282627101417612,0.0,0.0114759717162095,0.00333943214140925,0.0,0.0
