Id,Label,timeset,description,url,cluster,weight<links>,weight<total_link_strength>,weight<citations>,weight<norm._citations>,score<pub._year>,score<citations>,score<norm._citations>
3588,chow (2014),,"<table><tr><td>Authors:</td><td>chow, jyj</td></tr><tr><td>Title:</td><td>policy analysis of third party electronic coupons for public transit fares</td></tr><tr><td>Source:</td><td>transportation research part a-policy and practice, 66, 238-250</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1016/j.tra.2014.05.015,2,60,88,7,0.7781,2014,7,0.7781
3593,birt (2009),,"<table><tr><td>Authors:</td><td>birt, bj; mancini, s; newsham, gr</td></tr><tr><td>Title:</td><td>do leed-certified buildings save energy? yes, but ...</td></tr><tr><td>Source:</td><td>energy and buildings, 41(8), 897-905</td></tr><tr><td>Year:</td><td>2009</td></tr></table>",http://dx.doi.org/10.1016/j.enbuild.2009.03.014,1,63,65,169,6.4379,2009,169,6.4379
3608,dill (2010),,"<table><tr><td>Authors:</td><td>dill, j; handy, s; pucher, j</td></tr><tr><td>Title:</td><td>infrastructure, programs, and policies to increase bicycling: an international review</td></tr><tr><td>Source:</td><td>preventive medicine, 50, s106-s125</td></tr><tr><td>Year:</td><td>2010</td></tr></table>",http://dx.doi.org/10.1016/j.ypmed.2009.07.028,5,127,317,334,13.1576,2010,334,13.1576
3620,brauer (2009),,"<table><tr><td>Authors:</td><td>brauer, m; frank, ld; marshall, jd</td></tr><tr><td>Title:</td><td>healthy neighborhoods: walkability and air pollution</td></tr><tr><td>Source:</td><td>environmental health perspectives, 117(11), 1752-1759</td></tr><tr><td>Year:</td><td>2009</td></tr></table>",http://dx.doi.org/10.1289/ehp.0900595,5,131,273,64,2.438,2009,64,2.438
3621,garrick (2010),,"<table><tr><td>Authors:</td><td>garrick, nw; mccahill, ct</td></tr><tr><td>Title:</td><td>influence of parking policy on built environment and travel behavior in two new england cities, 1960 to 2007</td></tr><tr><td>Source:</td><td>transportation research record, (2187), 123-130</td></tr><tr><td>Year:</td><td>2010</td></tr></table>",http://dx.doi.org/10.3141/2187-16,7,60,81,13,0.5121,2010,13,0.5121
3627,brown (2010),,"<table><tr><td>Authors:</td><td>brown, dg; churkina, g; keoleian, g</td></tr><tr><td>Title:</td><td>carbon stored in human settlements: the conterminous united states</td></tr><tr><td>Source:</td><td>global change biology, 16(1), 135-143</td></tr><tr><td>Year:</td><td>2010</td></tr></table>",http://dx.doi.org/10.1111/j.1365-2486.2009.02002.x,4,104,138,76,2.9939,2010,76,2.9939
3629,shrestha (2009),,"<table><tr><td>Authors:</td><td>shrestha, a; timilsina, gr</td></tr><tr><td>Title:</td><td>transport sector co2 emissions growth in asia: underlying factors and policy options</td></tr><tr><td>Source:</td><td>energy policy, 37(11), 4523-4539</td></tr><tr><td>Year:</td><td>2009</td></tr></table>",http://dx.doi.org/10.1016/j.enpol.2009.06.009,4,30,50,75,2.8571,2009,75,2.8571
3632,frank (2010),,"<table><tr><td>Authors:</td><td>frank, ld; giles-corti, b; wood, l</td></tr><tr><td>Title:</td><td>sense of community and its relationship with walking and neighborhood design</td></tr><tr><td>Source:</td><td>social science & medicine, 70(9), 1381-1390</td></tr><tr><td>Year:</td><td>2010</td></tr></table>",http://dx.doi.org/10.1016/j.socscimed.2010.01.021,5,104,199,83,3.2697,2010,83,3.2697
3641,lawphonpanich (2010),,"<table><tr><td>Authors:</td><td>lawphonpanich, s; yin, yf</td></tr><tr><td>Title:</td><td>solving the pareto-improving toll problem via manifold suboptimization</td></tr><tr><td>Source:</td><td>transportation research part c-emerging technologies, 18(2), 234-246</td></tr><tr><td>Year:</td><td>2010</td></tr></table>",http://dx.doi.org/10.1016/j.trc.2009.08.006,2,145,317,40,1.5758,2010,40,1.5758
3650,huang (2009),,"<table><tr><td>Authors:</td><td>huang, hj; liu, tl; yang, h; zhang, xn</td></tr><tr><td>Title:</td><td>continuum modeling of park-and-ride services in a linear monocentric city with deterministic mode choice</td></tr><tr><td>Source:</td><td>transportation research part b-methodological, 43(6), 692-707</td></tr><tr><td>Year:</td><td>2009</td></tr></table>",http://dx.doi.org/10.1016/j.trb.2009.01.001,2,123,209,44,1.6761,2009,44,1.6761
3653,dietz (2009),,"<table><tr><td>Authors:</td><td>dietz, t; gardner, gt; gilligan, j; stern, pc; vandenbergh, mp</td></tr><tr><td>Title:</td><td>household actions can provide a behavioral wedge to rapidly reduce us carbon emissions</td></tr><tr><td>Source:</td><td>proceedings of the national academy of sciences of the united states of america, 106(44), 18452-18456</td></tr><tr><td>Year:</td><td>2009</td></tr></table>",http://dx.doi.org/10.1073/pnas.0908738106,1,79,122,341,12.9902,2009,341,12.9902
3654,bart (2010),,"<table><tr><td>Authors:</td><td>bart, il</td></tr><tr><td>Title:</td><td>urban sprawl and climate change: a statistical exploration of cause and effect, with policy options for the eu</td></tr><tr><td>Source:</td><td>land use policy, 27(2), 283-292</td></tr><tr><td>Year:</td><td>2010</td></tr></table>",http://dx.doi.org/10.1016/j.landusepol.2009.03.003,3,80,83,34,1.3394,2010,34,1.3394
3655,albalate (2009),,"<table><tr><td>Authors:</td><td>albalate, d; bel, g</td></tr><tr><td>Title:</td><td>what local policy makers should know about urban road charging: lessons from worldwide experience</td></tr><tr><td>Source:</td><td>public administration review, 69(5), 962-975</td></tr><tr><td>Year:</td><td>2009</td></tr></table>",,2,223,491,9,0.3428,2009,9,0.3428
3657,cools (2009),,"<table><tr><td>Authors:</td><td>cools, m; janssens, b; moons, e; wets, g</td></tr><tr><td>Title:</td><td>shifting towards environment-friendly modes: profiling travelers using q-methodology</td></tr><tr><td>Source:</td><td>transportation, 36(4), 437-453</td></tr><tr><td>Year:</td><td>2009</td></tr></table>",http://dx.doi.org/10.1007/s11116-009-9206-z,3,52,80,25,0.9524,2009,25,0.9524
3659,bhatt (2010),,"<table><tr><td>Authors:</td><td>bhatt, v; friley, p; lee, j</td></tr><tr><td>Title:</td><td>integrated energy and environmental systems analysis methodology for achieving low carbon cities</td></tr><tr><td>Source:</td><td>journal of renewable and sustainable energy, 2(3)</td></tr><tr><td>Year:</td><td>2010</td></tr></table>",http://dx.doi.org/10.1063/1.3456367,1,48,54,14,0.5515,2010,14,0.5515
3661,bergman (2010),,"<table><tr><td>Authors:</td><td>bergman, p; grjibovski, am; hagstromer, m; patterson, e; sjostrom, m</td></tr><tr><td>Title:</td><td>congestion road tax and physical activity</td></tr><tr><td>Source:</td><td>american journal of preventive medicine, 38(2), 171-177</td></tr><tr><td>Year:</td><td>2010</td></tr></table>",http://dx.doi.org/10.1016/j.amepre.2009.09.042,5,80,135,11,0.4333,2010,11,0.4333
3666,bliemer (2009),,"<table><tr><td>Authors:</td><td>bliemer, mcj; olsder, gj; stankova, k</td></tr><tr><td>Title:</td><td>comparison of different toll policies in the dynamic second-best optimal toll design problem: case study on a three-link network</td></tr><tr><td>Source:</td><td>european journal of transport and infrastructure research, 9(4), 331-346</td></tr><tr><td>Year:</td><td>2009</td></tr></table>",,2,108,137,10,0.3809,2009,10,0.3809
3675,abu zahra (2010),,"<table><tr><td>Authors:</td><td>abu zahra, asf; al-khatib, ia; kassinos, d; monou, m; shaheen, hq</td></tr><tr><td>Title:</td><td>solid waste characterization, quantification and management practices in developing countries. a case study: nablus district - palestine</td></tr><tr><td>Source:</td><td>journal of environmental management, 91(5), 1131-1138</td></tr><tr><td>Year:</td><td>2010</td></tr></table>",http://dx.doi.org/10.1016/j.jenvman.2010.01.003,6,18,26,51,2.0091,2010,51,2.0091
3676,de borger (2009),,"<table><tr><td>Authors:</td><td>de borger, b</td></tr><tr><td>Title:</td><td>commuting, congestion tolls and the structure of the labour market: optimal congestion pricing in a wage bargaining model</td></tr><tr><td>Source:</td><td>regional science and urban economics, 39(4), 434-448</td></tr><tr><td>Year:</td><td>2009</td></tr></table>",http://dx.doi.org/10.1016/j.regsciurbeco.2009.01.007,2,121,165,12,0.4571,2009,12,0.4571
3678,drummond (2010),,"<table><tr><td>Authors:</td><td>drummond, wj</td></tr><tr><td>Title:</td><td>statehouse versus greenhouse</td></tr><tr><td>Source:</td><td>journal of the american planning association, 76(4), 413-433</td></tr><tr><td>Year:</td><td>2010</td></tr></table>",http://dx.doi.org/10.1080/01944363.2010.499537,4,65,92,15,0.5909,2010,15,0.5909
3679,mazzanti (2009),,"<table><tr><td>Authors:</td><td>mazzanti, m; zoboli, r</td></tr><tr><td>Title:</td><td>municipal waste kuznets curves: evidence on socio-economic drivers and policy effectiveness from the eu</td></tr><tr><td>Source:</td><td>environmental & resource economics, 44(2), 203-230</td></tr><tr><td>Year:</td><td>2009</td></tr></table>",http://dx.doi.org/10.1007/s10640-009-9280-x,6,39,61,43,1.6381,2009,43,1.6381
3681,gustavsson (2010),,"<table><tr><td>Authors:</td><td>gustavsson, l; mahapatra, k; nair, g</td></tr><tr><td>Title:</td><td>factors influencing energy efficiency investments in existing swedish residential buildings</td></tr><tr><td>Source:</td><td>energy policy, 38(6), 2956-2963</td></tr><tr><td>Year:</td><td>2010</td></tr></table>",http://dx.doi.org/10.1016/j.enpol.2010.01.033,1,99,179,73,2.8758,2010,73,2.8758
3682,allan (2010),,"<table><tr><td>Authors:</td><td>allan, n; gill, zm; pegg, im; tierney, mj</td></tr><tr><td>Title:</td><td>low-energy dwellings: the contribution of behaviours to actual performance</td></tr><tr><td>Source:</td><td>building research and information, 38(5), 491-508</td></tr><tr><td>Year:</td><td>2010</td></tr></table>",http://dx.doi.org/10.1080/09613218.2010.505371,1,98,122,110,4.3333,2010,110,4.3333
3690,daniel (2009),,"<table><tr><td>Authors:</td><td>daniel, ji; harback, kt</td></tr><tr><td>Title:</td><td>pricing the major us hub airports</td></tr><tr><td>Source:</td><td>journal of urban economics, 66(1), 33-56</td></tr><tr><td>Year:</td><td>2009</td></tr></table>",http://dx.doi.org/10.1016/j.jue.2009.03.001,2,127,251,16,0.6095,2009,16,0.6095
3700,cervero (2010),,"<table><tr><td>Authors:</td><td>cervero, r; ewing, r</td></tr><tr><td>Title:</td><td>travel and the built environment</td></tr><tr><td>Source:</td><td>journal of the american planning association, 76(3), 265-294</td></tr><tr><td>Year:</td><td>2010</td></tr></table>",http://dx.doi.org/10.1080/01944361003766766,5,214,617,715,28.1667,2010,715,28.1667
3711,calvo (2009),,"<table><tr><td>Authors:</td><td>calvo, fj; grindlay, a; hurtado, a; molero, e; rodriguez, ml; zamorano, m</td></tr><tr><td>Title:</td><td>a planning scenario for the application of geographical information systems in municipal waste collection: a case of churriana de la vega (granada, spain)</td></tr><tr><td>Source:</td><td>resources conservation and recycling, 54(2), 123-133</td></tr><tr><td>Year:</td><td>2009</td></tr></table>",http://dx.doi.org/10.1016/j.resconrec.2009.07.001,6,41,50,23,0.8762,2009,23,0.8762
3717,light (2009),,"<table><tr><td>Authors:</td><td>light, t</td></tr><tr><td>Title:</td><td>optimal highway design and user welfare under value pricing</td></tr><tr><td>Source:</td><td>journal of urban economics, 66(2), 116-124</td></tr><tr><td>Year:</td><td>2009</td></tr></table>",http://dx.doi.org/10.1016/j.jue.2009.05.003,2,124,242,7,0.2667,2009,7,0.2667
3723,dahlen (2010),,"<table><tr><td>Authors:</td><td>dahlen, l; lagerkvist, a</td></tr><tr><td>Title:</td><td>evaluation of recycling programmes in household waste collection systems</td></tr><tr><td>Source:</td><td>waste management & research, 28(7), 577-586</td></tr><tr><td>Year:</td><td>2010</td></tr></table>",http://dx.doi.org/10.1177/0734242x09341193,6,68,167,21,0.8273,2010,21,0.8273
3730,basso (2010),,"<table><tr><td>Authors:</td><td>basso, lj; zhang, am</td></tr><tr><td>Title:</td><td>pricing vs. slot policies when airport profits matter</td></tr><tr><td>Source:</td><td>transportation research part b-methodological, 44(3), 381-391</td></tr><tr><td>Year:</td><td>2010</td></tr></table>",http://dx.doi.org/10.1016/j.trb.2009.09.005,2,62,91,25,0.9848,2010,25,0.9848
3731,engelson (2009),,"<table><tr><td>Authors:</td><td>engelson, l; kristoffersson, i</td></tr><tr><td>Title:</td><td>a dynamic transportation model for the stockholm area: implementation issues regarding departure time choice and od-pair reduction</td></tr><tr><td>Source:</td><td>networks & spatial economics, 9(4), 551-573</td></tr><tr><td>Year:</td><td>2009</td></tr></table>",http://dx.doi.org/10.1007/s11067-009-9104-0,2,103,110,8,0.3048,2009,8,0.3048
3734,liao (2009),,"<table><tr><td>Authors:</td><td>liao, d; tian, lw; yang, cz; yu, jh</td></tr><tr><td>Title:</td><td>evaluation on energy and thermal performance for residential envelopes in hot summer and cold winter zone of china</td></tr><tr><td>Source:</td><td>applied energy, 86(10), 1970-1985</td></tr><tr><td>Year:</td><td>2009</td></tr></table>",http://dx.doi.org/10.1016/j.apenergy.2009.01.012,1,28,36,44,1.6761,2009,44,1.6761
3735,verhoef (2010),,"<table><tr><td>Authors:</td><td>verhoef, et</td></tr><tr><td>Title:</td><td>congestion pricing, slot sales and slot trading in aviation</td></tr><tr><td>Source:</td><td>transportation research part b-methodological, 44(3), 320-329</td></tr><tr><td>Year:</td><td>2010</td></tr></table>",http://dx.doi.org/10.1016/j.trb.2009.07.002,2,150,193,30,1.1818,2010,30,1.1818
3739,jing (2010),,"<table><tr><td>Authors:</td><td>jing, sl; li, bz; liu, h; li, wj; ma, xl; tan, ml; yao, rm</td></tr><tr><td>Title:</td><td>physiological expression of human thermal comfort to indoor operative temperature in the non-hvac environment</td></tr><tr><td>Source:</td><td>indoor and built environment, 19(2), 221-229</td></tr><tr><td>Year:</td><td>2010</td></tr></table>",http://dx.doi.org/10.1177/1420326x10365213,1,57,141,21,0.8273,2010,21,0.8273
3747,brown (2010),,"<table><tr><td>Authors:</td><td>brown, dg; fernandez, le; page, se; rand, w; riolo, rl; zellner, ml</td></tr><tr><td>Title:</td><td>the problem with zoning: nonlinear effects of interactions between location preferences and externalities on land use and utility</td></tr><tr><td>Source:</td><td>environment and planning b-planning & design, 37(3), 408-428</td></tr><tr><td>Year:</td><td>2010</td></tr></table>",http://dx.doi.org/10.1068/b35053,3,51,66,8,0.3152,2010,8,0.3152
3749,deutsch (2010),,"<table><tr><td>Authors:</td><td>deutsch, m</td></tr><tr><td>Title:</td><td>life cycle cost disclosure, consumer behavior, and business implications</td></tr><tr><td>Source:</td><td>journal of industrial ecology, 14(1), 103-120</td></tr><tr><td>Year:</td><td>2010</td></tr></table>",http://dx.doi.org/10.1111/j.1530-9290.2009.00201.x,1,46,63,15,0.5909,2010,15,0.5909
3770,curtis (2010),,"<table><tr><td>Authors:</td><td>curtis, c; scheurer, j</td></tr><tr><td>Title:</td><td>planning for sustainable accessibility: developing tools to aid discussion and decision-making</td></tr><tr><td>Source:</td><td>progress in planning, 74, 53-106</td></tr><tr><td>Year:</td><td>2010</td></tr></table>",http://dx.doi.org/10.1016/j.progress.2010.05.001,3,134,216,57,2.2455,2010,57,2.2455
3771,ashiru (2010),,"<table><tr><td>Authors:</td><td>ashiru, o; banister, d; hickman, r</td></tr><tr><td>Title:</td><td>transport and climate change: simulating the options for carbon reduction in london</td></tr><tr><td>Source:</td><td>transport policy, 17(2), 110-125</td></tr><tr><td>Year:</td><td>2010</td></tr></table>",http://dx.doi.org/10.1016/j.tranpol.2009.12.002,3,68,91,56,2.2061,2010,56,2.2061
3774,kaur (2009),,"<table><tr><td>Authors:</td><td>kaur, s; nieuwenhuijsen, mj</td></tr><tr><td>Title:</td><td>determinants of personal exposure to pm2.5, ultrafine particle counts, and co in a transport microenvironment</td></tr><tr><td>Source:</td><td>environmental science & technology, 43(13), 4737-4743</td></tr><tr><td>Year:</td><td>2009</td></tr></table>",http://dx.doi.org/10.1021/es803199z,5,18,95,63,2.3999,2009,63,2.3999
3779,trisolini (2010),,"<table><tr><td>Authors:</td><td>trisolini, ka</td></tr><tr><td>Title:</td><td>all hands on deck: local governments and the potential for bidirectional climate change regulation</td></tr><tr><td>Source:</td><td>stanford law review, 62(3), 669-746</td></tr><tr><td>Year:</td><td>2010</td></tr></table>",,7,79,86,15,0.5909,2010,15,0.5909
3786,fragkias (2010),,"<table><tr><td>Authors:</td><td>fragkias, m; sanchez-rodriguez, r; seto, kc</td></tr><tr><td>Title:</td><td>the new geography of contemporary urbanization and the environment</td></tr><tr><td>Source:</td><td>annual review of environment and resources, vol 35, 35, 167-194</td></tr><tr><td>Year:</td><td>2010</td></tr></table>",http://dx.doi.org/10.1146/annurev-environ-100809-125336,3,225,272,112,4.4121,2010,112,4.4121
3792,bamford (2010),,"<table><tr><td>Authors:</td><td>bamford, w; coulton, p; davies, g; pooley, c; walker, m; whyatt, d</td></tr><tr><td>Title:</td><td>understanding the school journey: integrating data on travel and environment</td></tr><tr><td>Source:</td><td>environment and planning a, 42(4), 948-965</td></tr><tr><td>Year:</td><td>2010</td></tr></table>",http://dx.doi.org/10.1068/a41405,5,35,73,22,0.8667,2010,22,0.8667
3796,rice (2010),,"<table><tr><td>Authors:</td><td>rice, jl</td></tr><tr><td>Title:</td><td>climate, carbon, and territory: greenhouse gas mitigation in seattle, washington</td></tr><tr><td>Source:</td><td>annals of the association of american geographers, 100(4), 929-937</td></tr><tr><td>Year:</td><td>2010</td></tr></table>",,4,78,131,48,1.8909,2010,48,1.8909
3798,chan (2010),,"<table><tr><td>Authors:</td><td>chan, g; kurniawan, ta; lo, wh; sillanpaa, met</td></tr><tr><td>Title:</td><td>biological processes for treatment of landfill leachate</td></tr><tr><td>Source:</td><td>journal of environmental monitoring, 12(11), 2032-2047</td></tr><tr><td>Year:</td><td>2010</td></tr></table>",http://dx.doi.org/10.1039/c0em00076k,8,4,113,25,0.9848,2010,25,0.9848
3803,de la cruz (2009),,"<table><tr><td>Authors:</td><td>de la cruz, eer</td></tr><tr><td>Title:</td><td>local political institutions and smart growth an empirical study of the politics of compact development</td></tr><tr><td>Source:</td><td>urban affairs review, 45(2), 218-246</td></tr><tr><td>Year:</td><td>2009</td></tr></table>",http://dx.doi.org/10.1177/1078087409334309,3,66,80,24,0.9143,2009,24,0.9143
3804,colombier (2009),,"<table><tr><td>Authors:</td><td>colombier, m; giraud, pn; li, j</td></tr><tr><td>Title:</td><td>decision on optimal building energy efficiency standard in china-the case for tianjin</td></tr><tr><td>Source:</td><td>energy policy, 37(7), 2546-2559</td></tr><tr><td>Year:</td><td>2009</td></tr></table>",http://dx.doi.org/10.1016/j.enpol.2009.01.014,1,54,67,14,0.5333,2009,14,0.5333
3811,barrett (2010),,"<table><tr><td>Authors:</td><td>barrett, j; gorham, r; meier, a; murphy, s; salon, d; sperling, d</td></tr><tr><td>Title:</td><td>city carbon budgets: a proposal to align incentives for climate-friendly communities</td></tr><tr><td>Source:</td><td>energy policy, 38(4), 2032-2041</td></tr><tr><td>Year:</td><td>2010</td></tr></table>",http://dx.doi.org/10.1016/j.enpol.2009.12.005,3,89,122,20,0.7879,2010,20,0.7879
3813,kidokoro (2010),,"<table><tr><td>Authors:</td><td>kidokoro, y</td></tr><tr><td>Title:</td><td>revenue recycling within transport networks</td></tr><tr><td>Source:</td><td>journal of urban economics, 68(1), 46-55</td></tr><tr><td>Year:</td><td>2010</td></tr></table>",http://dx.doi.org/10.1016/j.jue.2010.02.001,2,143,199,5,0.197,2010,5,0.197
3816,chapman (2009),,"<table><tr><td>Authors:</td><td>chapman, r; free, s; howden-chapman, p; o'dea, d; o'sullivan, k; viggers, h</td></tr><tr><td>Title:</td><td>warm homes: drivers of the demand for heating in the residential sector in new zealand</td></tr><tr><td>Source:</td><td>energy policy, 37(9), 3387-3399</td></tr><tr><td>Year:</td><td>2009</td></tr></table>",http://dx.doi.org/10.1016/j.enpol.2008.12.023,1,58,76,45,1.7142,2009,45,1.7142
3818,bribian (2009),,"<table><tr><td>Authors:</td><td>bribian, iz; scarpellini, s; uson, aa</td></tr><tr><td>Title:</td><td>life cycle assessment in buildings: state-of-the-art and simplified lca methodology as a complement for building certification</td></tr><tr><td>Source:</td><td>building and environment, 44(12), 2510-2520</td></tr><tr><td>Year:</td><td>2009</td></tr></table>",http://dx.doi.org/10.1016/j.buildenv.2009.05.001,1,65,126,166,6.3237,2009,166,6.3237
3819,maille (2009),,"<table><tr><td>Authors:</td><td>maille, p; stier-moses, ne</td></tr><tr><td>Title:</td><td>eliciting coordination with rebates</td></tr><tr><td>Source:</td><td>transportation science, 43(4), 473-492</td></tr><tr><td>Year:</td><td>2009</td></tr></table>",http://dx.doi.org/10.1287/trsc.1090.0287,2,229,429,5,0.1905,2009,5,0.1905
3822,heydecker (2010),,"<table><tr><td>Authors:</td><td>heydecker, b; xu, w; yang, h</td></tr><tr><td>Title:</td><td>bounding the efficiency of road pricing</td></tr><tr><td>Source:</td><td>transportation research part e-logistics and transportation review, 46(1), 90-108</td></tr><tr><td>Year:</td><td>2010</td></tr></table>",http://dx.doi.org/10.1016/j.tre.2009.05.007,2,250,548,16,0.6303,2010,16,0.6303
3828,martinaitis (2010),,"<table><tr><td>Authors:</td><td>martinaitis, v; uzsilaityte, l</td></tr><tr><td>Title:</td><td>search for optimal solution of public building renovation in terms of life cycle</td></tr><tr><td>Source:</td><td>journal of environmental engineering and landscape management, 18(2), 102-110</td></tr><tr><td>Year:</td><td>2010</td></tr></table>",http://dx.doi.org/10.3846/jeelm.2010.12,1,45,67,28,1.103,2010,28,1.103
3835,lawphongpanich (2010),,"<table><tr><td>Authors:</td><td>lawphongpanich, s; lou, yy; yin, yf</td></tr><tr><td>Title:</td><td>robust congestion pricing under boundedly rational user equilibrium</td></tr><tr><td>Source:</td><td>transportation research part b-methodological, 44(1), 15-28</td></tr><tr><td>Year:</td><td>2010</td></tr></table>",http://dx.doi.org/10.1016/j.trb.2009.06.004,2,155,298,57,2.2455,2010,57,2.2455
3845,liu (2010),,"<table><tr><td>Authors:</td><td>liu, y; nie, y</td></tr><tr><td>Title:</td><td>existence of self-financing and pareto-improving congestion pricing: impact of value of time distribution</td></tr><tr><td>Source:</td><td>transportation research part a-policy and practice, 44(1), 39-51</td></tr><tr><td>Year:</td><td>2010</td></tr></table>",http://dx.doi.org/10.1016/j.tra.2009.09.004,2,250,572,41,1.6152,2010,41,1.6152
3851,han (2010),,"<table><tr><td>Authors:</td><td>han, ss</td></tr><tr><td>Title:</td><td>managing motorization in sustainable transport planning: the singapore experience</td></tr><tr><td>Source:</td><td>journal of transport geography, 18(2), 314-321</td></tr><tr><td>Year:</td><td>2010</td></tr></table>",http://dx.doi.org/10.1016/j.jtrangeo.2009.06.010,3,121,142,24,0.9455,2010,24,0.9455
3854,bird (2010),,"<table><tr><td>Authors:</td><td>bird, sr; browning, c; feldman, s; radermacher, h; sims, j; thomas, s</td></tr><tr><td>Title:</td><td>factors affecting walking activity of older people from culturally diverse groups: an australian experience</td></tr><tr><td>Source:</td><td>journal of science and medicine in sport, 13(4), 417-423</td></tr><tr><td>Year:</td><td>2010</td></tr></table>",http://dx.doi.org/10.1016/j.jsams.2009.07.002,5,46,69,12,0.4727,2010,12,0.4727
3873,guo (2010),,"<table><tr><td>Authors:</td><td>guo, xl; yang, h</td></tr><tr><td>Title:</td><td>pareto-improving congestion pricing and revenue refunding with multiple user classes</td></tr><tr><td>Source:</td><td>transportation research part b-methodological, 44(8-9), 972-982</td></tr><tr><td>Year:</td><td>2010</td></tr></table>",http://dx.doi.org/10.1016/j.trb.2009.12.009,2,199,316,30,1.1818,2010,30,1.1818
3874,hoogendoorn (2015),,"<table><tr><td>Authors:</td><td>hoogendoorn, sp; pel, aj; simoni, md; waraich, ra</td></tr><tr><td>Title:</td><td>marginal cost congestion pricing based on the network fundamental diagram</td></tr><tr><td>Source:</td><td>transportation research part c-emerging technologies, 56, 221-238</td></tr><tr><td>Year:</td><td>2015</td></tr></table>",http://dx.doi.org/10.1016/j.trc.2015.03.034,2,207,378,6,1.1511,2015,6,1.1511
3875,cui (2015),,"<table><tr><td>Authors:</td><td>cui, sh; hu, yc; kang, jf; lin, jy; ramaswami, a</td></tr><tr><td>Title:</td><td>tracking urban carbon footprints from production and consumption perspectives</td></tr><tr><td>Source:</td><td>environmental research letters, 10(5)</td></tr><tr><td>Year:</td><td>2015</td></tr></table>",http://dx.doi.org/10.1088/1748-9326/10/5/054001,4,62,162,12,2.3021,2015,12,2.3021
3883,roman (2015),,"<table><tr><td>Authors:</td><td>roman, mo; stokes, ec</td></tr><tr><td>Title:</td><td>holidays in lights: tracking cultural patterns in demand for energy services</td></tr><tr><td>Source:</td><td>earths future, 3(6), 182-205</td></tr><tr><td>Year:</td><td>2015</td></tr></table>",http://dx.doi.org/10.1002/2014ef000285,1,79,92,8,1.5347,2015,8,1.5347
3884,inoue (2010),,"<table><tr><td>Authors:</td><td>inoue, m; kaneko, y; kato, h</td></tr><tr><td>Title:</td><td>comparative analysis of transit assignment: evidence from urban railway system in the tokyo metropolitan area</td></tr><tr><td>Source:</td><td>transportation, 37(5), 775-799</td></tr><tr><td>Year:</td><td>2010</td></tr></table>",http://dx.doi.org/10.1007/s11116-010-9295-8,7,120,160,17,0.6697,2010,17,0.6697
3887,chen (2015),,"<table><tr><td>Authors:</td><td>chen, s; su, wz; tan, y; xu, xb; yang, gs</td></tr><tr><td>Title:</td><td>urban household carbon emission and contributing factors in the yangtze river delta, china</td></tr><tr><td>Source:</td><td>plos one, 10(4)</td></tr><tr><td>Year:</td><td>2015</td></tr></table>",http://dx.doi.org/10.1371/journal.pone.0121604,1,55,77,6,1.1511,2015,6,1.1511
3889,atmaca (2015),,"<table><tr><td>Authors:</td><td>atmaca, a; atmaca, n</td></tr><tr><td>Title:</td><td>life cycle energy (lcea) and carbon dioxide emissions (lcco(2)a) assessment of two residential buildings in gaziantep, turkey</td></tr><tr><td>Source:</td><td>energy and buildings, 102, 417-431</td></tr><tr><td>Year:</td><td>2015</td></tr></table>",http://dx.doi.org/10.1016/j.enbuild.2015.06.008,1,88,322,19,3.645,2015,19,3.645
3898,qian (2015),,"<table><tr><td>Authors:</td><td>qian, z; rajagopal, r</td></tr><tr><td>Title:</td><td>optimal dynamic pricing for morning commute parking</td></tr><tr><td>Source:</td><td>transportmetrica a-transport science, 11(4), 291-316</td></tr><tr><td>Year:</td><td>2015</td></tr></table>",http://dx.doi.org/10.1080/23249935.2014.986671,7,140,256,6,1.1511,2015,6,1.1511
3905,attia (2015),,"<table><tr><td>Authors:</td><td>attia, s; carlucci, s</td></tr><tr><td>Title:</td><td>impact of different thermal comfort models on zero energy residential buildings in hot climate</td></tr><tr><td>Source:</td><td>energy and buildings, 102, 117-128</td></tr><tr><td>Year:</td><td>2015</td></tr></table>",http://dx.doi.org/10.1016/j.enbuild.2015.05.017,1,83,209,10,1.9184,2015,10,1.9184
3910,bonsall (2010),,"<table><tr><td>Authors:</td><td>bonsall, p; young, w</td></tr><tr><td>Title:</td><td>is there a case for replacing parking charges by road user charges?</td></tr><tr><td>Source:</td><td>transport policy, 17(5), 323-334</td></tr><tr><td>Year:</td><td>2010</td></tr></table>",http://dx.doi.org/10.1016/j.tranpol.2010.02.006,7,139,249,12,0.4727,2010,12,0.4727
3931,li (2015),,"<table><tr><td>Authors:</td><td>li, jh; song, qb; zeng, xl</td></tr><tr><td>Title:</td><td>minimizing the increasing solid waste through zero waste strategy</td></tr><tr><td>Source:</td><td>journal of cleaner production, 104, 199-210</td></tr><tr><td>Year:</td><td>2015</td></tr></table>",http://dx.doi.org/10.1016/j.jclepro.2014.08.027,6,14,23,23,4.4124,2015,23,4.4124
